Channel_1,Channel_2,Channel_3,Channel_4
791.75824,791.3553,799.81683,792.1612
788.5348,795.78754,797.8022,793.7729
787.326,793.7729,796.5934,792.96704
794.17584,793.7729,798.20514,795.78754
789.7436,790.9524,792.1612,799.011
784.10254,794.17584,789.34064,790.9524
789.34064,797.8022,792.1612,787.72894
789.7436,795.38464,791.3553,791.75824
790.14655,795.38464,794.17584,798.60803
792.5641,795.78754,794.17584,794.57874
790.54944,796.99634,790.54944,790.54944
803.44324,802.6374,808.68134,794.57874
800.2198,799.011,808.68134,806.26373
794.9817,800.6227,796.5934,793.36993
800.2198,799.41394,802.23444,813.1135
804.65204,802.6374,797.8022,805.05493
801.02563,801.4286,794.17584,797.3993
801.02563,800.2198,797.3993,790.14655
804.2491,799.011,802.6374,792.1612
802.23444,797.3993,797.8022,800.2198
799.41394,801.02563,794.9817,801.02563
798.20514,801.8315,800.2198,801.8315
805.05493,805.4579,802.23444,795.38464
799.81683,803.8461,803.8461,801.4286
804.65204,799.011,799.011,799.81683
803.8461,796.5934,802.23444,803.44324
803.8461,800.6227,801.02563,798.20514
794.9817,802.6374,796.1905,790.54944
790.54944,798.60803,796.1905,790.54944
796.5934,797.3993,799.41394,798.60803
793.36993,796.5934,802.23444,795.78754
788.1319,797.3993,803.0403,790.54944
788.5348,797.8022,801.8315,791.75824
790.54944,796.99634,798.20514,797.8022
793.36993,796.5934,796.1905,792.96704
799.41394,798.60803,799.81683,789.34064
788.93774,794.9817,798.20514,789.7436
796.1905,797.8022,799.81683,794.57874
789.7436,796.99634,796.5934,789.7436
789.34064,797.3993,792.1612,795.38464
797.3993,800.2198,795.78754,798.20514
800.2198,798.60803,801.02563,795.38464
784.10254,790.54944,797.8022,786.1172
785.31134,792.96704,798.60803,783.69965
796.5934,798.20514,799.41394,794.17584
800.2198,799.41394,793.36993,799.81683
807.0696,797.8022,801.02563,807.47253
782.0879,795.78754,803.0403,787.72894
779.2674,799.41394,800.2198,788.5348
785.7143,796.1905,800.2198,799.011
791.75824,796.5934,800.2198,797.8022
791.3553,798.20514,799.41394,788.5348
784.90845,793.36993,802.23444,784.5055
813.1135,803.0403,793.7729,808.2784
786.9231,790.54944,804.65204,798.20514
788.5348,786.9231,802.23444,803.44324
792.96704,783.69965,799.81683,794.9817
793.36993,787.72894,802.6374,790.9524
790.9524,791.3553,804.2491,792.1612
796.5934,796.1905,799.41394,797.3993
800.2198,796.1905,797.3993,805.05493
791.3553,792.96704,799.81683,797.8022
797.8022,791.3553,796.99634,806.26373
795.38464,797.8022,799.41394,787.72894
797.8022,797.8022,795.38464,805.8608
794.9817,797.8022,800.6227,815.9341
801.4286,797.8022,805.05493,802.23444
808.68134,796.5934,807.8755,800.2198
799.011,794.17584,810.293,802.23444
796.5934,792.96704,807.47253,797.3993
801.4286,793.7729,801.4286,796.1905
803.44324,794.57874,806.26373,798.60803
794.9817,790.9524,800.2198,789.34064
790.54944,794.57874,801.02563,788.93774
791.75824,798.20514,799.011,790.9524
801.02563,799.81683,803.0403,804.2491
804.2491,799.011,800.6227,806.6667
798.60803,794.57874,796.99634,789.7436
798.20514,793.7729,801.4286,793.36993
801.8315,795.38464,801.8315,801.4286
800.6227,795.38464,800.6227,800.2198
802.6374,791.3553,800.6227,796.99634
790.54944,796.5934,793.36993,776.8498
794.57874,796.1905,802.23444,800.2198
789.34064,793.36993,795.78754,786.52014
798.60803,792.5641,796.99634,785.31134
803.8461,800.2198,801.02563,803.8461
801.02563,797.8022,793.7729,803.44324
788.1319,796.99634,791.75824,789.7436
788.5348,797.3993,790.9524,786.9231
796.99634,796.1905,791.3553,796.1905
796.5934,794.17584,794.9817,795.38464
796.5934,794.17584,799.41394,796.5934
794.9817,795.38464,797.8022,785.31134
795.38464,798.60803,795.38464,799.011
791.75824,797.3993,795.38464,785.31134
798.20514,797.3993,794.9817,797.3993
796.99634,793.36993,793.36993,793.7729
801.02563,795.38464,793.7729,790.54944
798.60803,796.5934,792.5641,790.14655
801.02563,795.78754,790.54944,798.60803
801.4286,795.38464,794.17584,805.4579
796.1905,795.78754,797.8022,799.011
798.20514,796.1905,796.1905,794.57874
797.3993,793.36993,799.011,801.8315
799.81683,797.3993,802.23444,807.47253
805.8608,800.2198,794.57874,805.8608
805.05493,795.38464,793.36993,800.6227
796.5934,794.9817,798.60803,794.57874
787.326,795.38464,797.8022,793.7729
784.10254,790.54944,796.1905,795.38464
787.72894,789.34064,792.96704,795.38464
793.36993,788.5348,787.72894,802.6374
794.57874,790.54944,786.9231,798.60803
792.1612,796.99634,788.93774,787.72894
792.96704,794.9817,791.3553,792.5641
796.1905,792.5641,793.7729,794.57874
796.1905,793.7729,794.57874,796.5934
797.8022,795.78754,792.5641,793.36993
795.38464,794.57874,795.38464,784.90845
793.7729,794.57874,800.6227,788.5348
797.8022,795.78754,799.81683,799.81683
796.99634,794.17584,797.8022,805.05493
790.54944,792.1612,792.96704,795.38464
784.10254,794.17584,787.72894,788.5348
786.1172,798.60803,789.7436,787.72894
791.3553,794.57874,790.14655,787.72894
792.5641,793.7729,792.5641,787.72894
792.96704,800.6227,796.99634,789.7436
784.5055,800.2198,799.011,786.9231
790.54944,795.38464,799.81683,787.326
801.02563,792.96704,797.3993,798.20514
798.20514,793.36993,794.57874,800.6227
798.20514,796.1905,793.36993,800.2198
790.9524,788.1319,793.36993,787.326
794.17584,792.5641,792.5641,797.3993
798.60803,795.78754,795.78754,799.011
793.7729,787.326,796.5934,790.54944
797.8022,799.81683,795.38464,795.38464
793.36993,796.5934,797.3993,793.36993
793.7729,796.5934,798.60803,789.7436
791.3553,797.3993,799.011,785.7143
793.36993,799.011,797.8022,794.9817
792.5641,797.8022,799.81683,790.9524
787.72894,799.81683,796.1905,790.54944
789.7436,794.57874,799.011,786.9231
797.8022,788.1319,801.4286,800.2198
809.89014,785.7143,796.1905,817.5458
807.8755,789.34064,790.14655,810.293
781.28204,796.5934,784.5055,770.40295
776.04395,800.6227,781.685,760.32965
786.1172,799.011,787.72894,787.326
788.5348,794.9817,789.7436,799.011
790.9524,795.78754,785.31134,790.14655
786.9231,802.23444,782.0879,767.98535
789.34064,799.81683,782.8938,780.4762
788.1319,803.44324,780.4762,768.7912
793.7729,804.2491,783.69965,786.52014
796.5934,799.011,793.36993,789.34064
790.9524,795.38464,794.57874,780.07324
787.326,799.011,790.9524,776.8498
792.5641,799.011,793.7729,788.93774
803.8461,801.02563,797.3993,803.44324
805.8608,800.6227,793.36993,810.293
804.2491,802.23444,791.75824,803.0403
802.6374,804.2491,793.36993,788.93774
802.6374,800.6227,790.54944,792.5641
800.6227,801.8315,793.36993,804.65204
798.60803,806.26373,796.99634,806.6667
800.6227,805.4579,799.41394,794.9817
797.3993,799.81683,790.14655,790.54944
796.5934,799.41394,790.54944,797.3993
808.2784,800.6227,792.5641,799.81683
802.23444,798.60803,795.78754,800.2198
803.0403,795.38464,798.20514,799.41394
794.9817,794.17584,800.6227,793.36993
799.41394,794.9817,798.60803,795.38464
806.6667,793.36993,794.9817,806.26373
799.81683,797.3993,798.20514,798.20514
801.8315,794.57874,793.7729,802.6374
789.34064,797.3993,799.81683,788.93774
786.52014,800.6227,798.60803,791.75824
795.78754,803.44324,800.2198,799.41394
796.99634,801.8315,799.41394,796.5934
793.36993,803.0403,797.3993,798.60803
789.34064,799.011,796.1905,792.96704
794.17584,796.5934,800.2198,789.34064
787.72894,798.60803,800.2198,798.20514
790.9524,799.81683,796.1905,803.44324
795.38464,798.20514,798.60803,795.78754
791.75824,799.41394,794.9817,793.36993
796.5934,801.8315,793.7729,790.14655
796.5934,796.5934,802.23444,803.44324
797.8022,794.57874,799.41394,794.9817
794.9817,804.65204,802.23444,799.41394
791.75824,804.2491,798.60803,789.7436
787.326,800.2198,794.57874,785.7143
790.9524,801.02563,798.20514,796.1905
802.6374,803.8461,800.2198,799.011
797.8022,801.4286,797.8022,790.54944
785.7143,800.6227,799.41394,788.1319
781.28204,799.011,797.8022,774.83514
796.99634,789.7436,790.54944,798.60803
788.93774,795.78754,798.20514,783.69965
793.7729,797.3993,803.0403,796.99634
787.326,796.99634,796.1905,780.07324
794.57874,793.36993,792.1612,788.5348
794.57874,790.9524,795.38464,796.99634
800.2198,799.41394,801.02563,801.8315
799.41394,798.60803,798.20514,796.1905
795.78754,799.011,802.23444,792.1612
795.38464,798.60803,802.23444,786.1172
787.72894,798.60803,799.81683,809.89014
794.9817,799.81683,798.60803,794.57874
786.1172,799.41394,799.81683,784.5055
785.7143,797.8022,797.3993,789.7436
795.38464,799.41394,797.8022,815.9341
792.5641,791.75824,791.3553,795.38464
793.7729,787.72894,790.14655,795.38464
793.36993,796.1905,790.14655,788.93774
805.8608,803.44324,782.8938,796.99634
815.12823,799.011,790.54944,805.8608
797.8022,790.9524,795.38464,793.36993
792.96704,794.17584,795.38464,787.72894
796.1905,796.5934,795.38464,801.8315
793.36993,795.38464,801.4286,792.96704
791.75824,793.7729,794.57874,799.81683
792.1612,794.9817,803.44324,803.44324
791.3553,787.72894,799.011,808.68134
790.14655,783.2967,801.02563,801.8315
785.7143,788.1319,802.23444,790.9524
787.326,792.1612,796.99634,789.7436
793.7729,794.57874,795.78754,803.0403
794.9817,795.78754,796.5934,805.4579
794.9817,795.38464,796.5934,803.44324
790.9524,797.8022,797.3993,789.7436
797.3993,796.1905,804.65204,796.5934
807.0696,798.20514,806.6667,805.8608
802.23444,796.99634,801.8315,812.3077
786.9231,791.75824,802.6374,796.1905
785.31134,790.54944,802.6374,782.49084
788.1319,786.9231,799.41394,792.96704
794.57874,787.326,799.81683,800.2198
795.78754,796.5934,801.02563,806.6667
791.3553,794.9817,798.60803,794.9817
786.52014,788.93774,795.38464,780.4762
787.72894,789.7436,799.011,788.5348
791.3553,792.5641,800.2198,796.5934
791.75824,799.41394,792.1612,799.81683
792.5641,796.5934,797.3993,795.38464
799.41394,801.02563,794.9817,794.9817
798.60803,795.78754,798.60803,794.17584
795.78754,794.57874,797.8022,795.78754
796.99634,796.99634,796.5934,803.44324
794.57874,801.4286,800.6227,800.6227
789.34064,796.5934,796.99634,788.1319
791.3553,796.1905,796.1905,785.31134
797.8022,797.8022,799.41394,797.3993
798.60803,796.1905,794.9817,805.05493
0,0,792.5641,802.23444
809.0842,801.8315,796.99634,800.2198
799.41394,801.8315,798.20514,802.23444
801.4286,800.2198,794.17584,796.99634
817.9487,797.8022,795.78754,812.3077
800.2198,790.14655,800.2198,803.44324
777.6557,789.34064,799.81683,782.49084
788.93774,796.1905,792.96704,789.7436
795.38464,794.17584,803.0403,805.05493
801.4286,792.96704,799.81683,807.47253
802.23444,789.34064,801.8315,809.0842
805.8608,790.9524,803.44324,814.7253
803.0403,794.9817,803.8461,815.9341
799.41394,796.1905,805.8608,816.337
794.9817,790.9524,803.44324,812.71063
792.96704,801.02563,804.65204,791.3553
791.75824,800.6227,798.60803,801.8315
794.57874,797.3993,798.60803,811.9048
799.81683,797.8022,800.2198,803.8461
799.81683,795.78754,801.4286,799.011
793.7729,792.96704,796.1905,801.4286
796.1905,793.36993,793.36993,810.293
803.0403,788.5348,794.17584,813.5165
803.44324,784.5055,790.14655,804.65204
800.2198,792.1612,788.5348,795.78754
796.1905,795.78754,793.7729,796.99634
797.3993,792.96704,796.1905,809.0842
806.26373,795.38464,792.96704,809.89014
805.8608,798.20514,794.57874,803.8461
796.99634,799.011,800.6227,797.8022
794.9817,798.60803,804.65204,792.5641
799.41394,797.8022,803.44324,798.60803
807.8755,801.4286,800.2198,805.8608
805.05493,804.2491,800.2198,802.6374
797.8022,802.23444,800.2198,796.1905
796.99634,798.60803,800.6227,799.011
786.52014,786.9231,795.78754,780.4762
792.96704,792.1612,789.34064,789.7436
792.96704,790.14655,794.17584,778.46155
785.7143,786.1172,797.8022,770
791.3553,794.57874,788.1319,786.9231
793.7729,797.8022,791.3553,785.31134
785.31134,792.5641,794.57874,790.9524
783.2967,788.5348,793.36993,786.52014
789.7436,785.7143,792.5641,778.86444
790.14655,789.7436,796.5934,783.2967
788.93774,797.3993,804.2491,790.14655
801.02563,801.8315,805.05493,801.4286
796.5934,801.8315,796.99634,803.0403
785.31134,798.20514,794.57874,793.7729
781.28204,793.36993,798.20514,790.9524
786.1172,792.1612,797.8022,791.3553
805.05493,798.20514,796.5934,796.99634
808.2784,803.8461,799.81683,805.8608
804.2491,801.4286,803.8461,800.6227
806.26373,799.81683,807.47253,799.011
796.1905,799.011,805.4579,798.60803
798.60803,794.9817,794.57874,799.81683
791.3553,803.0403,801.8315,788.93774
792.1612,799.81683,802.23444,796.1905
799.011,798.60803,805.4579,799.81683
802.6374,800.2198,804.2491,802.23444
796.99634,799.41394,797.3993,792.96704
796.1905,796.99634,798.20514,803.8461
793.36993,795.38464,800.6227,790.9524
792.5641,794.57874,804.2491,782.8938
793.7729,796.1905,805.8608,799.81683
793.7729,797.3993,804.65204,804.2491
792.96704,796.5934,800.2198,798.20514
797.3993,801.8315,797.8022,794.9817
796.99634,794.9817,790.14655,788.5348
799.41394,797.3993,794.9817,801.02563
792.5641,799.41394,800.6227,803.8461
787.326,801.4286,804.2491,801.4286
780.87915,799.011,799.81683,791.3553
788.5348,795.38464,797.8022,793.36993
796.1905,797.8022,800.2198,809.0842
792.5641,799.81683,798.60803,799.41394
791.75824,799.81683,798.20514,787.326
794.57874,799.011,789.7436,786.1172
791.3553,801.8315,801.4286,785.7143
790.54944,801.4286,801.02563,788.1319
768.3883,803.8461,786.1172,769.19415
775.2381,799.41394,794.17584,774.83514
779.67035,799.011,797.3993,775.2381
774.43225,803.0403,793.7729,771.2088
771.2088,803.44324,790.14655,770.80585
778.46155,799.81683,786.52014,781.28204
786.52014,799.41394,784.90845,782.49084
775.2381,796.99634,785.7143,762.3443
769.59705,797.3993,789.34064,770.80585
779.2674,796.5934,788.5348,785.31134
784.5055,792.96704,786.52014,782.8938
785.31134,790.9524,791.3553,781.685
780.4762,790.54944,792.96704,775.64105
778.86444,792.1612,791.3553,773.22345
783.2967,794.9817,792.5641,780.87915
787.72894,796.5934,794.57874,790.9524
789.7436,788.93774,791.3553,794.9817
791.75824,798.60803,797.3993,794.57874
805.4579,801.02563,790.14655,803.8461
799.011,797.8022,799.41394,801.4286
800.2198,793.36993,792.5641,791.75824
805.4579,797.3993,799.011,804.65204
794.9817,790.54944,795.78754,789.34064
805.05493,794.17584,796.1905,803.0403
797.8022,800.2198,791.75824,801.4286
794.17584,793.36993,795.78754,795.38464
789.34064,796.5934,795.78754,795.38464
793.7729,797.8022,793.7729,805.8608
790.54944,796.5934,790.14655,802.23444
782.8938,797.8022,788.1319,801.02563
786.1172,795.38464,792.1612,806.26373
786.9231,790.9524,796.1905,797.3993
786.52014,792.5641,797.8022,785.31134
793.7729,795.78754,797.3993,793.7729
791.75824,800.2198,795.78754,797.3993
797.8022,797.3993,798.20514,805.8608
796.1905,794.17584,792.96704,807.47253
801.4286,799.41394,797.3993,796.99634
798.60803,800.6227,801.4286,790.14655
798.20514,801.02563,800.2198,794.9817
792.5641,795.38464,798.20514,790.14655
798.20514,798.20514,798.60803,791.75824
798.20514,800.6227,800.2198,794.17584
801.02563,801.4286,795.38464,796.99634
798.60803,803.8461,794.9817,791.3553
793.7729,802.6374,799.41394,794.17584
796.99634,796.1905,802.23444,805.4579
792.5641,803.0403,797.8022,805.8608
783.69965,795.78754,796.99634,798.20514
796.1905,802.6374,800.6227,810.293
785.7143,798.20514,796.5934,790.54944
794.9817,796.99634,799.011,799.41394
798.20514,797.3993,802.6374,816.337
790.14655,794.57874,796.1905,806.26373
786.9231,795.78754,795.38464,789.34064
792.5641,799.011,794.9817,798.20514
784.90845,793.36993,793.36993,790.14655
792.1612,791.3553,792.96704,794.57874
796.5934,792.1612,797.3993,800.2198
792.96704,791.75824,797.3993,794.57874
786.52014,789.34064,793.7729,787.72894
785.31134,788.93774,793.7729,798.60803
792.1612,791.75824,796.5934,803.0403
799.81683,797.3993,799.41394,802.23444
800.6227,792.96704,795.38464,796.99634
800.2198,791.3553,793.7729,782.49084
794.57874,792.5641,794.9817,784.90845
791.75824,790.14655,798.20514,799.41394
797.8022,792.5641,802.23444,804.65204
792.96704,794.57874,798.20514,801.4286
791.75824,795.38464,796.99634,791.75824
789.7436,792.96704,794.9817,788.93774
791.3553,794.17584,792.5641,796.99634
799.011,799.011,797.8022,804.2491
789.34064,789.7436,804.2491,801.4286
788.93774,789.34064,802.6374,803.8461
794.17584,790.14655,796.1905,798.60803
795.38464,792.5641,792.96704,793.36993
792.96704,792.1612,794.9817,786.9231
795.78754,788.93774,799.81683,790.54944
798.20514,794.17584,801.02563,803.8461
806.6667,799.41394,796.1905,805.8608
806.26373,796.1905,789.7436,790.14655
799.011,793.36993,788.93774,778.86444
802.6374,796.99634,792.5641,787.326
808.68134,793.36993,799.81683,799.41394
797.8022,787.326,802.6374,801.4286
786.52014,790.9524,796.1905,796.99634
788.5348,796.1905,796.99634,792.1612
786.9231,795.38464,797.3993,784.90845
794.57874,798.60803,794.9817,790.54944
801.8315,799.011,795.78754,798.60803
799.81683,798.20514,795.38464,799.41394
794.9817,796.5934,795.78754,800.6227
794.57874,795.78754,796.5934,800.2198
803.0403,796.5934,796.5934,801.4286
807.47253,794.17584,796.99634,804.65204
795.38464,788.93774,794.17584,786.1172
791.3553,791.75824,794.17584,790.14655
791.3553,793.36993,795.38464,800.2198
793.7729,793.7729,799.41394,796.1905
798.60803,792.5641,799.81683,796.5934
794.9817,790.9524,798.60803,789.7436
792.1612,793.36993,799.41394,789.7436
792.5641,790.54944,795.78754,801.4286
788.1319,789.34064,794.57874,805.8608
784.10254,789.34064,790.14655,797.8022
786.1172,794.9817,791.3553,790.9524
791.75824,796.99634,799.41394,792.1612
794.17584,793.36993,798.20514,799.41394
798.20514,795.78754,796.5934,805.8608
796.99634,795.78754,798.20514,796.1905
789.34064,796.1905,798.20514,783.2967
787.72894,796.1905,800.2198,786.52014
789.7436,792.5641,800.2198,793.36993
792.96704,793.7729,796.99634,791.3553
791.75824,794.17584,794.57874,789.7436
790.54944,792.96704,793.7729,783.69965
797.8022,795.38464,798.60803,782.0879
802.6374,793.36993,803.8461,796.5934
819.5604,792.96704,801.02563,811.0989
819.5604,801.4286,798.60803,810.293
784.90845,802.23444,795.78754,786.52014
776.4469,796.99634,798.60803,778.46155
783.69965,798.60803,802.23444,794.57874
788.1319,801.4286,800.6227,794.17584
794.17584,797.3993,801.8315,796.5934
801.4286,796.1905,793.7729,789.7436
804.2491,802.23444,792.96704,792.96704
811.50183,804.65204,797.3993,806.26373
798.20514,800.6227,801.02563,799.81683
791.3553,798.60803,800.2198,792.5641
788.1319,792.5641,796.99634,787.72894
786.1172,794.9817,794.17584,785.31134
787.326,797.8022,788.93774,793.36993
785.7143,794.57874,787.326,795.78754
789.7436,795.38464,794.9817,794.9817
794.17584,799.011,797.3993,796.1905
796.5934,798.20514,798.20514,790.9524
801.4286,797.3993,799.81683,796.99634
800.6227,797.8022,792.5641,800.2198
798.20514,797.3993,794.17584,801.8315
802.6374,806.26373,793.7729,799.011
796.1905,801.8315,792.1612,792.96704
801.02563,801.4286,796.5934,803.44324
793.36993,794.9817,796.1905,799.81683
799.011,804.2491,792.1612,785.7143
791.3553,792.1612,796.99634,788.1319
795.38464,799.011,800.2198,794.17584
794.57874,797.3993,792.1612,788.1319
793.36993,797.8022,790.54944,791.3553
792.5641,799.41394,799.41394,802.23444
796.1905,794.9817,800.6227,801.02563
794.17584,794.57874,801.4286,795.78754
790.54944,794.57874,797.8022,794.57874
790.14655,795.78754,799.011,799.41394
793.36993,795.78754,795.38464,802.6374
791.3553,796.1905,790.9524,801.4286
790.54944,794.57874,792.5641,794.57874
787.72894,791.3553,794.57874,792.96704
786.52014,792.96704,797.8022,799.81683
792.5641,792.96704,798.20514,798.60803
795.78754,796.99634,798.60803,794.57874
797.3993,800.6227,801.4286,799.41394
795.78754,799.011,798.60803,792.1612
784.5055,798.20514,791.75824,786.52014
786.9231,795.38464,792.96704,792.1612
796.1905,794.9817,796.99634,791.3553
792.1612,799.011,796.99634,790.9524
789.34064,799.41394,796.1905,787.326
791.75824,799.011,796.5934,790.54944
796.1905,804.2491,796.1905,803.0403
800.2198,802.23444,791.75824,804.65204
796.99634,797.3993,793.7729,799.41394
791.75824,801.4286,794.17584,795.38464
792.1612,799.41394,791.3553,796.99634
796.5934,789.34064,790.14655,801.02563
801.8315,791.3553,792.5641,803.44324
804.2491,793.36993,795.78754,799.41394
788.1319,794.57874,789.34064,782.8938
793.36993,795.38464,790.14655,788.1319
799.011,796.99634,791.3553,796.5934
797.8022,791.75824,792.1612,787.326
794.57874,795.38464,791.75824,794.57874
790.14655,790.9524,793.36993,786.52014
785.31134,796.5934,789.7436,774.0293
796.99634,801.4286,792.5641,785.7143
790.54944,797.3993,792.96704,789.34064
783.69965,797.8022,796.1905,789.7436
778.0586,796.1905,796.5934,790.14655
789.34064,796.5934,794.17584,787.72894
794.9817,797.8022,797.8022,794.9817
793.7729,795.38464,797.8022,800.2198
789.7436,792.5641,796.1905,795.78754
793.7729,798.20514,795.38464,784.10254
794.17584,799.81683,793.7729,785.7143
784.10254,795.38464,792.1612,784.10254
794.17584,801.02563,795.38464,796.1905
789.34064,800.2198,795.78754,797.8022
782.8938,794.9817,794.17584,791.3553
786.52014,794.9817,792.96704,782.0879
790.54944,795.38464,794.57874,792.1612
799.41394,797.3993,794.17584,802.6374
801.4286,799.011,792.96704,803.0403
795.38464,796.99634,792.96704,804.65204
789.7436,793.36993,790.9524,799.41394
797.3993,797.3993,793.7729,801.4286
806.26373,796.1905,796.1905,795.78754
794.9817,794.57874,791.75824,792.96704
796.5934,791.75824,794.17584,790.14655
806.6667,797.8022,790.9524,801.8315
799.011,791.75824,790.9524,797.8022
793.7729,791.3553,794.9817,795.38464
792.5641,795.78754,794.57874,797.8022
797.8022,794.57874,794.17584,798.20514
801.8315,789.7436,797.8022,797.3993
788.1319,789.34064,799.011,794.17584
780.07324,791.75824,794.17584,789.34064
785.7143,795.38464,791.3553,786.9231
790.54944,790.54944,795.38464,795.38464
786.1172,793.36993,791.3553,795.38464
778.86444,790.54944,786.1172,781.28204
787.326,792.96704,793.36993,781.685
805.4579,799.41394,794.9817,802.23444
790.54944,792.96704,792.96704,788.93774
802.23444,798.20514,797.8022,809.0842
780.87915,793.7729,804.2491,788.93774
782.0879,794.9817,804.2491,783.69965
795.38464,800.6227,797.8022,791.3553
791.75824,797.3993,799.41394,801.02563
793.7729,797.3993,795.78754,791.75824
790.9524,793.7729,795.38464,794.17584
790.14655,790.9524,793.7729,797.3993
796.99634,793.7729,790.14655,796.99634
801.4286,795.78754,791.3553,801.8315
796.1905,796.99634,799.81683,801.02563
794.9817,796.1905,794.57874,799.011
792.5641,798.60803,798.20514,795.38464
791.75824,799.81683,795.78754,794.9817
801.8315,798.20514,797.3993,802.23444
805.4579,795.78754,801.8315,807.47253
794.57874,798.20514,800.6227,803.8461
790.9524,791.3553,801.02563,795.78754
792.1612,798.20514,801.8315,796.5934
795.78754,790.54944,799.011,801.8315
798.20514,792.5641,790.9524,797.3993
793.7729,794.17584,790.9524,799.011
792.1612,795.38464,797.8022,800.2198
789.7436,793.36993,790.54944,788.1319
794.9817,795.38464,789.7436,792.96704
799.41394,796.5934,796.1905,803.44324
794.57874,791.75824,799.011,803.44324
792.96704,796.5934,800.2198,797.8022
792.1612,801.02563,796.99634,787.326
794.9817,799.011,794.9817,796.1905
798.60803,796.5934,796.1905,807.8755
796.1905,794.57874,798.20514,799.011
792.5641,796.5934,795.78754,784.10254
794.17584,795.38464,791.75824,793.36993
801.8315,795.78754,792.5641,801.8315
803.44324,798.20514,792.5641,800.6227
792.1612,791.75824,793.36993,800.6227
792.5641,788.93774,796.5934,798.20514
791.75824,793.36993,791.75824,799.81683
796.99634,796.99634,794.57874,798.20514
799.41394,795.78754,797.3993,798.60803
791.3553,789.34064,790.54944,797.8022
795.38464,794.57874,797.3993,797.3993
792.96704,789.34064,797.8022,796.1905
790.9524,794.9817,796.1905,792.1612
792.96704,794.17584,795.38464,795.38464
797.3993,796.1905,797.3993,800.6227
796.1905,800.6227,802.6374,799.81683
791.75824,801.02563,802.6374,797.3993
790.14655,799.81683,798.20514,796.1905
792.5641,801.02563,801.4286,794.17584
790.9524,790.14655,793.36993,785.7143
803.44324,796.1905,789.7436,801.02563
800.6227,789.34064,791.3553,794.17584
799.81683,799.81683,792.1612,801.02563
798.60803,798.20514,798.20514,791.75824
799.81683,796.5934,800.6227,792.96704
804.65204,797.8022,802.23444,805.05493
806.26373,797.8022,801.4286,806.26373
802.23444,796.1905,796.1905,803.0403
789.7436,795.78754,793.7729,796.99634
780.87915,796.1905,792.96704,790.9524
785.31134,795.38464,790.54944,797.3993
789.34064,789.7436,786.9231,803.0403
803.0403,797.3993,796.1905,792.1612
788.93774,786.52014,786.52014,791.75824
802.23444,806.26373,794.17584,782.0879
795.38464,787.326,790.14655,791.75824
788.1319,797.8022,796.5934,787.72894
790.9524,795.38464,799.011,792.96704
799.41394,801.02563,803.0403,805.4579
803.8461,803.8461,797.8022,805.8608
785.31134,795.78754,796.1905,784.90845
798.60803,801.8315,797.8022,794.57874
787.326,804.65204,799.81683,790.9524
786.9231,801.8315,797.8022,791.75824
799.011,797.8022,798.60803,792.96704
799.011,795.78754,798.20514,796.99634
793.7729,797.3993,796.1905,790.14655
794.57874,799.41394,796.99634,787.72894
790.54944,798.20514,798.60803,794.57874
793.7729,797.3993,797.3993,801.02563
803.0403,795.38464,794.17584,803.8461
799.41394,795.78754,794.9817,796.1905
786.52014,796.99634,799.011,788.5348
787.72894,795.78754,798.20514,789.7436
794.9817,794.9817,796.99634,794.9817
799.41394,792.5641,795.78754,799.81683
800.2198,790.14655,797.8022,798.60803
796.99634,796.99634,800.6227,803.8461
796.5934,791.75824,802.23444,801.4286
793.36993,789.34064,798.20514,799.81683
789.34064,797.8022,796.5934,794.9817
790.54944,795.38464,797.8022,798.60803
787.326,788.93774,797.3993,802.23444
783.2967,791.3553,794.9817,794.57874
784.5055,794.17584,793.7729,789.34064
785.7143,793.36993,793.7729,787.72894
788.5348,792.5641,791.3553,790.9524
795.38464,789.34064,792.5641,799.011
798.60803,792.5641,796.99634,802.23444
791.75824,796.99634,798.60803,794.57874
790.54944,794.17584,788.93774,790.9524
794.9817,794.17584,791.75824,796.99634
788.1319,794.57874,793.36993,782.8938
794.17584,792.96704,797.3993,797.3993
786.52014,793.7729,799.011,797.3993
784.5055,796.1905,796.1905,784.5055
791.75824,794.17584,794.9817,784.10254
797.8022,796.99634,799.81683,801.4286
800.6227,798.60803,794.17584,807.47253
803.8461,795.78754,790.54944,798.60803
804.65204,796.5934,799.41394,788.5348
800.6227,795.78754,799.81683,793.7729
801.4286,795.38464,796.99634,805.8608
797.8022,793.36993,796.5934,796.1905
792.1612,792.1612,794.57874,788.5348
794.57874,797.3993,792.5641,794.57874
794.9817,796.99634,795.78754,796.5934
798.20514,794.57874,792.96704,801.02563
800.6227,797.8022,788.5348,803.44324
796.1905,799.41394,790.9524,792.5641
798.60803,801.02563,792.5641,790.54944
798.20514,796.1905,798.20514,808.2784
793.7729,797.3993,804.65204,793.36993
797.8022,796.1905,799.81683,790.9524
805.4579,794.57874,794.9817,795.78754
803.0403,797.3993,794.9817,797.8022
794.57874,796.99634,793.7729,795.78754
784.5055,793.36993,795.78754,790.54944
784.5055,792.96704,799.011,792.5641
793.7729,795.78754,797.8022,803.0403
797.8022,793.7729,797.8022,810.293
797.3993,796.5934,802.6374,801.8315
800.6227,792.5641,793.36993,795.38464
795.38464,794.9817,798.20514,799.41394
799.41394,800.2198,799.81683,806.6667
802.23444,801.02563,800.2198,810.696
